0.000000,0.000000,0.000000,0.536446,0.594303,0.410663,-0.436331,0.093445,0.347102,-0.675596,0.997180,-0.070952,0.015885,0.018591,0.142000,0.565657,-0.651137,0.998662,0.013315,0.048782,-0.010784,0.176445,0.688554,-0.687967,0.998173,-0.000159,-0.059736,-0.009051,0.301880,0.310350,-0.570565,0.997776,0.061065,-0.023973,-0.011818,0.254567,0.528164,-0.538302,0.996722,0.045646,0.065551,0.012829,0.257702,0.659180,-0.560022,0.984523,0.078401,-0.155940,0.015815,0.012739,0.361755,-0.144491,0.992453,0.033533,0.117780,0.006382,0.024759,0.496650,-0.042500,0.991650,0.009750,-0.127186,0.018967,0.086982,0.624709,-0.115362,0.973889,-0.046723,0.221484,0.017375,0.142683,0.395849,-0.092469,0.973551,0.030033,0.226461,-0.003492,0.100733,0.478414,0.005050,0.967492,0.042230,-0.249300,-0.005063,0.152002,0.609294,-0.071250,0.975316,0.043125,0.216109,-0.013989
0.012732,-0.015486,0.109796,0.504791,0.591293,0.448063,-0.441360,0.072707,0.365654,-0.680804,0.997415,-0.066402,-0.002269,0.027376,0.119624,0.588777,-0.663153,0.998266,0.017810,0.056035,-0.002711,0.153463,0.712071,-0.696193,0.998995,-0.009249,-0.043222,-0.007390,0.306193,0.326667,-0.565245,0.996918,0.052858,-0.048425,-0.031870,0.265658,0.548826,-0.529208,0.996911,0.018991,0.074971,-0.013689,0.257635,0.679626,-0.545495,0.986696,0.072450,-0.145322,-0.008020,-0.006848,0.382110,-0.111436,0.994383,0.010230,0.105128,0.006833,0.009514,0.514002,-0.013122,0.987231,-0.001201,-0.158834,0.012046,0.056021,0.645484,-0.091772,0.971415,-0.031167,0.234849,0.015057,0.121653,0.411847,-0.073998,0.979900,0.022476,0.198202,-0.002684,0.085677,0.494017,0.020022,0.971422,0.030774,-0.234480,-0.020279,0.118671,0.632199,-0.053825,0.976338,0.054340,0.208462,-0.018858
0.029374,-0.004679,-0.110758,0.505204,0.587200,0.448282,-0.446103,0.060190,0.363874,-0.659738,0.998349,-0.051122,-0.003911,0.025895,0.111982,0.585925,-0.622267,0.998098,0.018304,0.058490,-0.006585,0.147185,0.711496,-0.644481,0.998061,-0.009667,-0.059243,-0.016445,0.307061,0.320241,-0.547054,0.995762,0.046752,-0.059417,-0.052367,0.272245,0.542955,-0.496265,0.995393,-0.018424,0.091155,-0.023342,0.255920,0.674128,-0.501549,0.987626,0.049474,-0.147837,-0.017046,-0.014564,0.373831,-0.110875,0.997255,0.022906,0.070404,0.000107,0.013122,0.511414,-0.020280,0.992304,-0.005479,-0.123338,0.009523,0.058362,0.645567,-0.101335,0.969368,-0.045578,0.240449,0.020821,0.125782,0.400039,-0.077647,0.985525,0.026669,0.167396,-0.002843,0.092857,0.492000,0.011019,0.978852,0.024940,-0.201485,-0.025094,0.127489,0.631457,-0.066222,0.974482,0.049676,0.217847,-0.021450
0.026589,0.031621,0.334322,0.511312,0.553886,0.460658,-0.468577,0.067291,0.351105,-0.672383,0.999261,-0.035790,-0.011920,0.007367,0.112871,0.569232,-0.639951,0.990911,0.026067,0.131950,-0.002316,0.142322,0.690595,-0.639140,0.999794,0.012291,-0.015489,-0.004573,0.344696,0.260104,-0.535599,0.978876,0.005261,-0.199685,-0.043580,0.325427,0.483784,-0.553056,0.995024,-0.080206,0.045481,-0.037758,0.305429,0.597167,-0.601441,0.985150,0.001331,-0.168776,-0.031490,-0.017266,0.370700,-0.124387,0.998169,-0.015592,0.056803,-0.013783,0.014926,0.506543,-0.063044,0.998194,-0.048674,-0.034822,-0.005276,0.028644,0.646781,-0.133547,0.978606,-0.024528,0.204274,-0.000508,0.076603,0.414048,-0.083297,0.982121,0.008525,0.188053,0.001006,0.045276,0.493464,-0.001144,0.982665,0.018673,-0.182201,-0.028690,0.047722,0.636858,-0.066397,0.979005,0.072984,0.188510,-0.026213
0.037611,0.021485,-0.090029,0.490078,0.572735,0.463611,-0.465686,0.061568,0.354523,-0.670475,0.998617,-0.039280,-0.034947,0.000386,0.114762,0.565862,-0.642191,0.992280,0.017407,0.122432,-0.009419,0.145041,0.685401,-0.645203,0.999711,0.006288,-0.021073,-0.009695,0.344086,0.269725,-0.553105,0.977254,-0.009521,-0.205965,-0.049625,0.324764,0.485360,-0.590819,0.994071,-0.088924,0.042179,-0.046215,0.303130,0.592315,-0.648334,0.987132,0.002720,-0.155813,-0.035861,-0.034879,0.348749,-0.134811,0.991861,-0.012016,0.125430,-0.018290,-0.003525,0.479910,-0.065119,0.996022,-0.037502,-0.079262,-0.015850,0.005745,0.613436,-0.136362,0.963910,-0.003457,0.266117,-0.006797,0.111061,0.376236,-0.103280,0.956562,0.009558,0.291297,0.006657,0.081378,0.447907,-0.012642,0.972859,0.028788,-0.227740,-0.029182,0.097782,0.586254,-0.072489,0.968198,0.081595,0.234827,-0.028138
0.004659,0.003459,-0.345500,0.507804,0.579512,0.462813,-0.438297,0.038437,0.374409,-0.664046,0.996725,-0.045165,-0.066743,-0.006625,0.095349,0.585577,-0.658207,0.995529,-0.012080,0.092749,-0.013177,0.118962,0.703513,-0.684681,0.996243,-0.035010,-0.076708,-0.019743,0.312169,0.330097,-0.562497,0.993854,0.055786,-0.084611,-0.044537,0.292885,0.544884,-0.525618,0.994935,-0.044448,0.084128,-0.032413,0.277187,0.666630,-0.535547,0.988014,0.062662,-0.139804,-0.018887,-0.041670,0.368666,-0.119080,0.992692,0.029116,0.116689,0.009900,-0.020181,0.493041,-0.035618,0.991905,-0.002933,-0.125324,0.020269,0.015784,0.624936,-0.106439,0.973009,-0.044453,0.225521,0.020434,0.126892,0.390815,-0.094388,0.976985,0.010694,0.212960,-0.005784,0.099201,0.473061,-0.014831,0.984693,0.009233,-0.171448,-0.029990,0.119288,0.612038,-0.077974,0.980035,0.051793,0.190754,-0.021473
0.022467,0.084649,-0.536572,0.529512,0.537653,0.461492,-0.466446,-0.002916,0.265810,-0.612290,0.992655,-0.035297,-0.115292,0.009914,0.057266,0.475819,-0.582937,0.994581,-0.007624,0.103672,-0.001670,0.084281,0.599688,-0.600123,0.996508,-0.063057,-0.053071,-0.013412,0.280433,0.253920,-0.592765,0.995072,0.012182,-0.086421,-0.047066,0.232817,0.467760,-0.568419,0.990458,-0.037550,0.124026,-0.046904,0.198915,0.590453,-0.581289,0.996615,0.061809,-0.048925,-0.023349,-0.048891,0.260224,-0.234192,0.883016,0.026333,0.468135,0.020962,-0.047113,0.352423,-0.104897,0.939614,0.005735,-0.341411,0.023037,-0.012781,0.473035,-0.197888,0.922525,-0.021701,0.384667,0.022541,0.142635,0.293744,-0.217416,0.856581,0.003408,0.515883,0.011035,0.096643,0.346167,-0.112767,0.926026,0.037414,-0.374748,-0.025304,0.122546,0.472206,-0.201177,0.928790,0.079874,0.360694,-0.029478
0.025855,0.051642,0.024816,0.531015,0.538415,0.459031,-0.466286,-0.018568,0.267268,-0.604623,0.995329,-0.022802,-0.091399,0.021115,0.042230,0.480402,-0.551037,0.991377,0.013559,0.130308,-0.002626,0.075838,0.610777,-0.554579,0.992091,-0.042181,-0.116529,-0.019950,0.263421,0.271566,-0.589931,0.996984,0.004432,-0.067337,-0.038329,0.207008,0.490967,-0.563955,0.984664,-0.056196,0.164318,-0.016701,0.169267,0.619837,-0.574346,0.993864,0.017307,-0.108307,-0.014286,-0.038640,0.301326,-0.230020,0.933841,0.024787,0.356704,0.009439,-0.029985,0.408930,-0.096614,0.971856,0.000111,-0.234833,0.018702,0.003549,0.541249,-0.185898,0.950005,-0.041749,0.308354,0.025796,0.142302,0.333541,-0.213676,0.925979,0.002034,0.377315,0.013837,0.092693,0.408348,-0.110632,0.967228,0.024960,-0.250210,-0.035239,0.116895,0.541951,-0.201014,0.948889,0.075344,0.305154,-0.028544
0.024265,0.038849,0.120163,0.519818,0.546640,0.460869,-0.467519,-0.036790,0.274532,-0.651517,0.995113,-0.003270,-0.090691,0.038919,0.024186,0.496395,-0.624581,0.992997,0.024861,0.114932,0.011346,0.065624,0.623173,-0.648101,0.993068,-0.043392,-0.108303,-0.014256,0.244392,0.271158,-0.601734,0.995594,0.019595,-0.079460,-0.045760,0.189756,0.495815,-0.587212,0.987556,-0.047795,0.149552,-0.009063,0.156840,0.625300,-0.609423,0.991684,0.025041,-0.125933,-0.008764,-0.038498,0.332114,-0.166467,0.981338,0.022006,0.190666,0.011773,-0.017034,0.462268,-0.044259,0.988421,-0.003792,-0.150873,0.015698,0.016980,0.597384,-0.133793,0.971337,-0.052606,0.230919,0.020353,0.132583,0.356666,-0.152419,0.969135,0.006417,0.246396,0.005026,0.093440,0.450527,-0.049577,0.983919,0.008696,-0.175956,-0.029438,0.117700,0.589256,-0.136729,0.974822,0.053263,0.215512,-0.020981
0.048548,0.073741,0.425820,0.527408,0.520120,0.468232,-0.481741,-0.091349,0.210227,-0.666104,0.991909,0.018447,-0.116945,0.045829,-0.031103,0.443678,-0.655954,0.991143,0.033843,0.126542,0.021841,0.012613,0.572791,-0.680965,0.991393,-0.042011,-0.123788,-0.007233,0.191414,0.235994,-0.628099,0.995992,0.036190,-0.060217,-0.055356,0.141553,0.472050,-0.623271,0.981706,-0.061613,0.179199,-0.018589,0.105203,0.604891,-0.638728,0.993021,0.018265,-0.114223,-0.023002,-0.048831,0.320578,-0.170550,0.983436,0.025834,0.179088,0.010641,-0.025734,0.467829,-0.056350,0.989089,-0.000872,-0.145137,0.025246,0.006249,0.604597,-0.155492,0.971498,-0.067011,0.226149,0.023603,0.114229,0.346592,-0.171243,0.980767,-0.008619,0.194809,0.008476,0.075511,0.463485,-0.082099,0.991681,-0.005735,-0.124816,-0.030935,0.085300,0.603730,-0.181059,0.976448,0.043787,0.210413,-0.018933
