-0.097292,-0.137167,0.081732,0.442111,0.461474,0.573158,-0.512903,-0.326335,0.246485,-0.707207,0.998823,0.007421,-0.036898,0.030588,-0.348686,0.544537,-0.740506,0.995730,0.032571,0.084618,0.017343,-0.361128,0.676225,-0.773744,0.997890,-0.017862,-0.061491,-0.010712,-0.045538,0.287589,-0.800246,0.998234,0.054893,0.022194,0.004742,-0.108025,0.578181,-0.846024,0.998196,-0.024547,0.054774,-0.001629,-0.136521,0.703009,-0.893004,0.999736,-0.008732,-0.021100,0.002512,-0.125814,0.335815,0.045325,0.976794,-0.007747,0.212788,0.023120,-0.093767,0.500993,0.223452,0.940757,-0.013132,-0.336458,0.040000,-0.117105,0.671351,0.146721,0.982539,-0.050652,0.177687,0.021897,0.155909,0.382213,-0.013323,0.991965,0.049843,0.116243,-0.002913,0.198609,0.543166,0.100413,0.980664,-0.018441,-0.183866,0.064433,0.237514,0.712150,0.027032,0.979983,-0.137198,0.140171,0.034084
-0.114966,-0.147856,0.264356,0.444855,0.469635,0.569579,-0.507076,-0.300923,0.261127,-0.700960,0.998475,0.004773,-0.044487,0.032342,-0.315340,0.563608,-0.728219,0.994390,0.020930,0.101491,0.021199,-0.326599,0.698187,-0.755739,0.998045,-0.025934,-0.055931,-0.010263,-0.029497,0.303322,-0.790956,0.998303,0.053171,0.023533,0.003105,-0.091086,0.599148,-0.824723,0.997816,-0.029914,0.058847,0.002282,-0.120758,0.726935,-0.866977,0.999868,-0.015371,-0.004934,0.001930,-0.124001,0.335049,0.025992,0.959285,0.002558,0.281534,0.022476,-0.082698,0.480546,0.220901,0.924390,-0.024290,-0.377266,0.050823,-0.100355,0.653728,0.142358,0.978597,-0.059624,0.194924,0.028252,0.160835,0.379669,-0.023121,0.978647,0.044401,0.200115,-0.015236,0.208211,0.520169,0.115688,0.971022,-0.023004,-0.224523,0.078587,0.252517,0.694290,0.050943,0.974883,-0.139919,0.168436,0.040672
-0.134269,-0.146558,0.553355,0.455910,0.485207,0.547648,-0.506756,-0.270096,0.254135,-0.714517,0.997079,0.017752,-0.062950,0.039439,-0.270830,0.568326,-0.763803,0.993172,0.033194,0.109617,0.022192,-0.270938,0.704160,-0.795396,0.997802,-0.033515,-0.057122,-0.002414,-0.009309,0.285465,-0.791777,0.998675,0.051121,-0.000132,-0.005837,-0.077101,0.592358,-0.840412,0.997661,-0.023893,0.063764,-0.005919,-0.108216,0.721046,-0.884238,0.999945,-0.006546,0.007625,-0.003049,-0.114640,0.333913,-0.018878,0.930148,0.009995,0.366860,0.011765,-0.061311,0.481247,0.185050,0.894515,-0.037742,-0.443171,0.044923,-0.075942,0.651137,0.088502,0.962756,-0.067502,0.259627,0.033720,0.174598,0.372340,-0.052765,0.946296,0.020280,0.322481,-0.010939,0.209199,0.502033,0.110117,0.944433,-0.015642,-0.321473,0.066762,0.260694,0.676882,0.038183,0.965003,-0.127722,0.224981,0.042888
-0.112428,-0.016633,0.702644,0.558258,0.400029,0.470456,-0.554072,-0.259295,0.110781,-0.586251,0.993864,0.030616,-0.100717,0.033970,-0.251653,0.444020,-0.544874,0.983298,0.042413,0.175282,0.024526,-0.243007,0.586841,-0.512684,0.998434,-0.054744,0.010433,0.004967,-0.008708,0.148753,-0.629618,0.997490,0.067207,-0.022304,0.000544,-0.070242,0.464120,-0.531763,0.998044,-0.030329,0.054464,-0.004635,-0.101850,0.605573,-0.509380,0.997651,-0.011899,0.067357,-0.003728,-0.113315,0.199767,-0.241649,0.608082,0.021643,0.793006,-0.030171,-0.045217,0.297533,-0.004950,-0.685716,0.097412,0.720732,-0.029146,-0.064331,0.420578,-0.170032,0.785293,-0.147134,0.591250,0.109955,0.151485,0.234392,-0.293800,0.704459,0.018183,0.707871,-0.048219,0.160741,0.361483,-0.119527,0.839246,0.002346,-0.542887,0.030555,0.202633,0.510412,-0.256721,0.816771,-0.059675,0.572066,0.045431
-0.119002,-0.064527,0.570229,-0.489747,-0.454962,-0.517420,0.534260,-0.215389,0.174788,-0.677204,0.994976,-0.010722,-0.091006,0.040326,-0.206980,0.495969,-0.695809,0.993669,0.023955,0.108699,0.015243,-0.205862,0.637174,-0.713672,0.998674,-0.030240,-0.041626,-0.001466,0.017326,0.204856,-0.739150,0.998480,0.053441,-0.012165,-0.005758,-0.053525,0.518783,-0.741211,0.997422,-0.013426,0.070469,-0.001785,-0.081990,0.656453,-0.763481,0.999966,0.003314,0.007101,0.002525,-0.129279,0.261516,-0.158363,0.798751,0.021225,0.601158,0.012508,-0.056585,0.399788,0.048844,0.809112,-0.066310,-0.582273,0.043582,-0.076705,0.534094,-0.093084,0.892572,-0.081809,0.440822,0.047934,0.125850,0.295267,-0.214144,0.824284,0.004025,0.565920,-0.016569,0.141225,0.422144,-0.044242,0.874496,0.002757,-0.483472,0.038792,0.169291,0.570710,-0.169649,0.900539,-0.056744,0.429792,0.032998
-0.126890,-0.001217,0.715351,-0.522428,-0.435232,-0.482904,0.551767,-0.194853,0.102173,-0.657939,0.992994,-0.003434,-0.115727,0.023641,-0.189594,0.428296,-0.676174,0.993395,0.041868,0.105691,0.015580,-0.183142,0.569665,-0.686944,0.998241,-0.039632,-0.044008,0.002623,0.041658,0.119206,-0.682344,0.997545,0.049265,-0.048515,-0.011138,-0.025904,0.438296,-0.664086,0.998015,-0.014268,0.061199,-0.004187,-0.053130,0.577347,-0.672241,0.999723,0.019591,-0.012863,-0.002106,-0.097131,0.212755,-0.202106,0.742779,0.013281,0.669375,0.006369,-0.054832,0.373350,-0.004743,0.772181,-0.057738,-0.631888,0.033460,-0.059885,0.486777,-0.166031,0.859818,-0.102966,0.496055,0.063558,0.102972,0.220413,-0.265620,0.775979,-0.009433,0.630687,0.001477,0.096119,0.376538,-0.124330,0.876767,0.011467,-0.480733,0.006648,0.109090,0.516560,-0.262643,0.874136,-0.023916,0.484869,0.014711
-0.178661,0.125633,0.916669,-0.559064,-0.405348,-0.454190,0.562896,-0.145855,-0.039396,-0.632824,0.995063,-0.030211,-0.093799,0.011812,-0.144222,0.242632,-0.633820,0.985137,0.031064,0.168650,0.009809,-0.146495,0.375803,-0.640570,0.999468,-0.005572,-0.032039,-0.002438,0.100792,-0.005928,-0.661101,0.997823,0.038014,-0.053814,-0.002895,0.039810,0.269434,-0.661530,0.992068,-0.024120,0.123351,0.001824,0.014745,0.398999,-0.680768,0.999826,0.012956,0.013251,-0.002119,-0.115006,0.100597,-0.205367,0.607602,0.051682,0.788959,-0.075451,-0.020159,0.170199,-0.003195,-0.698907,0.082692,0.709910,-0.026827,-0.041899,0.238147,-0.164431,0.792877,-0.114958,0.593512,0.076647,0.093420,0.092051,-0.254471,0.657719,-0.027866,0.752634,-0.013082,0.074172,0.197184,-0.090227,0.799455,0.002567,-0.600332,-0.021592,0.060228,0.269718,-0.250324,0.810780,-0.022155,0.584924,0.002883
-0.192875,0.095497,0.728458,0.561970,0.407456,0.452953,-0.559466,-0.132781,-0.001857,-0.646645,0.996121,-0.031441,-0.080780,0.015119,-0.123716,0.273278,-0.641388,0.988648,0.031916,0.146310,0.012208,-0.121143,0.404842,-0.648804,0.999648,-0.014149,-0.022402,0.001102,0.105303,0.022139,-0.652736,0.996524,0.043965,-0.069246,-0.014581,0.042524,0.289860,-0.638833,0.993624,-0.024451,0.109771,-0.007998,0.014222,0.417892,-0.652148,0.999847,0.015618,-0.001259,-0.007819,-0.118829,0.104102,-0.203901,0.634635,0.013298,0.772612,-0.011502,-0.068035,0.204722,-0.010417,0.722918,-0.073106,-0.686900,0.014610,-0.090840,0.271377,-0.169895,0.800568,-0.087532,0.589708,0.060614,0.079828,0.119849,-0.248781,0.691311,-0.013293,0.722314,-0.013227,0.068638,0.226379,-0.095603,0.813066,0.011755,-0.581469,-0.026056,0.053223,0.306376,-0.249742,0.824219,-0.004545,0.566165,-0.009963
-0.216226,-0.013901,0.500312,0.534061,0.455258,0.500477,-0.506993,-0.128364,0.108679,-0.694217,0.996102,-0.053037,-0.067415,0.020566,-0.127187,0.388190,-0.702824,0.992890,0.021537,0.116915,-0.006027,-0.130811,0.518198,-0.719697,0.999918,0.003893,0.008010,-0.009206,0.102859,0.117021,-0.673884,0.993743,0.071298,-0.084768,-0.014337,0.051025,0.391751,-0.667672,0.996184,-0.008843,0.086147,0.010863,0.033183,0.520356,-0.686167,0.999744,0.020677,0.008896,-0.002358,-0.119364,0.172787,-0.164403,0.720831,-0.000137,0.692417,0.031013,-0.096377,0.270398,0.034471,0.753927,-0.048879,-0.655127,0.003613,-0.112848,0.367383,-0.114621,0.855524,-0.051198,0.514168,0.032996,0.083497,0.200134,-0.202985,0.728040,-0.007103,0.685469,0.006287,0.060783,0.283093,-0.038696,0.805891,0.031635,-0.590601,-0.027017,0.058692,0.393735,-0.178910,0.874077,0.009974,0.485340,-0.018326
-0.215970,-0.073578,0.458693,0.527154,0.467552,0.513966,-0.489227,-0.127827,0.145979,-0.692069,0.996142,-0.043165,-0.075708,0.010346,-0.135620,0.443215,-0.695298,0.993298,0.028509,0.111649,-0.008993,-0.141310,0.577517,-0.706229,0.999081,0.006941,0.041913,-0.005711,0.098450,0.154479,-0.663634,0.990162,0.083881,-0.110402,-0.018844,0.055353,0.448631,-0.657508,0.997591,-0.018424,0.064939,0.015987,0.040160,0.581209,-0.677030,0.998745,0.016285,0.047145,-0.004636,-0.124618,0.178905,-0.154197,0.689831,-0.003764,0.723042,0.036441,-0.105501,0.267743,0.068395,-0.704901,0.053899,0.707206,0.008358,-0.129989,0.370027,-0.087659,0.831140,-0.046892,0.552838,0.037125,0.083132,0.210917,-0.194375,0.683693,0.001075,0.729673,0.011808,0.059989,0.281200,-0.008369,0.761291,0.035850,-0.647293,-0.012720,0.067296,0.403711,-0.151029,0.855779,0.008341,0.517093,-0.013663
-0.209794,-0.181878,0.430800,0.496108,0.500519,0.534108,-0.466998,-0.146883,0.247375,-0.691740,0.996716,-0.012724,-0.079193,0.011097,-0.155236,0.563817,-0.689545,0.994157,0.047963,0.096697,0.000910,-0.153247,0.704981,-0.697573,0.999090,-0.001420,0.042203,0.006078,0.100425,0.253981,-0.654149,0.988356,0.061594,-0.138035,-0.017441,0.064331,0.568476,-0.654413,0.997011,-0.043668,0.063732,-0.000825,0.043653,0.707131,-0.672931,0.997516,0.022803,0.066230,-0.007453,-0.130048,0.230479,-0.121014,0.758405,-0.004867,0.649426,0.055165,-0.135888,0.331830,0.108384,0.758564,-0.024364,-0.651126,-0.004719,-0.153844,0.470312,-0.031073,0.873108,-0.004109,0.487341,0.012849,0.089236,0.272197,-0.155506,0.724639,0.000309,0.689110,0.005008,0.071719,0.336931,0.040832,0.791365,0.026303,-0.610636,-0.013160,0.078999,0.496492,-0.075078,0.898381,0.016548,0.438280,-0.023436
-0.196907,-0.276920,-0.207308,0.460431,0.521743,0.570882,-0.435754,-0.162532,0.335121,-0.702353,0.998809,-0.016368,-0.042669,0.017086,-0.173033,0.656048,-0.700640,0.997250,0.031583,0.066861,0.004862,-0.175808,0.797519,-0.718667,0.999182,-0.030255,-0.026605,-0.003477,0.083465,0.350403,-0.661060,0.991597,0.081987,-0.096432,-0.026714,0.054065,0.670144,-0.658185,0.998416,-0.015983,0.050445,0.019095,0.044938,0.810704,-0.680682,0.999405,0.014943,-0.030932,0.003215,-0.146124,0.300910,0.045226,0.990905,-0.001273,0.130112,0.034288,-0.171243,0.497123,0.205061,0.967070,0.020349,-0.253518,0.009464,-0.191898,0.685062,0.135603,0.980286,0.005567,0.195862,0.025437,0.082913,0.365570,0.058257,0.983046,0.020393,0.181357,-0.017710,0.084397,0.504114,0.215892,0.967450,-0.001899,-0.251730,-0.025874,0.078905,0.700287,0.170529,0.989549,-0.009849,0.140910,-0.028996
-0.232349,-0.251017,-0.373676,0.485953,0.526183,0.548754,-0.431103,-0.121980,0.303553,-0.709669,0.998147,-0.024962,-0.046797,0.029824,-0.135682,0.616723,-0.708088,0.997900,0.033447,0.055379,0.003027,-0.139910,0.753243,-0.730129,0.997694,-0.028878,-0.060991,-0.007224,0.138218,0.316315,-0.659105,0.991998,0.076523,-0.095940,-0.029647,0.116418,0.629015,-0.656157,0.997605,-0.015625,0.062657,0.024780,0.113671,0.765946,-0.675744,0.998990,0.008197,-0.044155,-0.001184,-0.129207,0.307616,0.020415,0.998570,0.001593,0.048491,0.022433,-0.142639,0.532846,0.134242,0.984061,0.025185,-0.173044,0.032337,-0.142883,0.710362,0.056321,0.981106,-0.029821,0.187362,0.037912,0.067340,0.369919,0.051808,0.996138,0.012892,0.086511,-0.007719,0.048506,0.535714,0.176685,0.982928,-0.000705,-0.183177,-0.017265,0.039883,0.719974,0.117040,0.992902,-0.029735,0.111135,-0.030172
-0.237164,-0.299969,-0.307403,0.483662,0.542563,0.543782,-0.419521,-0.110602,0.352351,-0.685120,0.997507,-0.016515,-0.063846,0.025128,-0.124120,0.667424,-0.668616,0.998839,0.032324,0.035625,0.002417,-0.126405,0.806798,-0.683328,0.997665,-0.030337,-0.060280,-0.010521,0.166058,0.366996,-0.639282,0.987879,0.091712,-0.124140,-0.016549,0.173150,0.682633,-0.646294,0.997411,-0.029928,0.064740,0.009166,0.178465,0.821639,-0.663495,0.999386,-0.003425,-0.034770,-0.002443,-0.118097,0.322995,0.042265,0.999915,-0.007397,-0.010724,0.000858,-0.126988,0.562589,0.128655,0.993859,0.019495,-0.105823,0.025818,-0.130307,0.748217,0.066864,0.984647,-0.039405,0.168189,0.025106,0.067225,0.380462,0.077380,0.999611,0.025169,0.012016,-0.000679,0.047369,0.566124,0.171553,0.992930,0.010423,-0.117882,-0.009182,0.056290,0.755087,0.121552,0.992833,-0.038743,0.111899,-0.016155
-0.236120,-0.315496,-0.611737,0.501893,0.573418,0.517442,-0.389293,-0.091833,0.360067,-0.642260,0.995076,-0.022005,-0.090516,0.033867,-0.106209,0.659869,-0.609295,0.999730,0.021082,0.009458,0.002649,-0.112369,0.792209,-0.624014,0.997583,-0.036848,-0.056797,-0.015642,0.192201,0.392597,-0.651348,0.989188,0.083633,-0.118827,-0.019812,0.197113,0.693450,-0.676600,0.995408,-0.036358,0.088347,0.005998,0.199767,0.825334,-0.695778,0.999709,-0.022962,-0.005240,-0.005263,-0.105297,0.317265,0.033200,0.999226,-0.011813,-0.028723,-0.024135,-0.110893,0.554102,0.111249,0.996554,0.016730,-0.076880,0.026252,-0.104285,0.735200,0.053657,0.986844,-0.051732,0.151463,0.022836,0.065641,0.369275,0.090055,0.998596,0.031645,-0.041181,-0.010472,0.045817,0.558847,0.165075,0.998388,-0.003213,-0.055260,-0.012518,0.060185,0.743415,0.121654,0.992392,-0.051174,0.110740,-0.016627
-0.238000,-0.328650,-0.536327,0.489518,0.567692,0.531516,-0.394448,-0.086253,0.354699,-0.638404,0.993169,-0.020927,-0.106081,0.043877,-0.099083,0.659291,-0.611623,0.999659,0.022421,0.011268,0.007165,-0.104157,0.796098,-0.631020,0.997496,-0.035630,-0.059456,-0.014045,0.200424,0.396973,-0.659230,0.990798,0.070003,-0.113900,-0.021112,0.193898,0.700942,-0.694136,0.993507,-0.029330,0.109806,0.005055,0.193592,0.837793,-0.713875,0.999695,-0.023266,0.007920,-0.002597,-0.105088,0.321391,0.043540,0.999567,-0.007208,-0.016295,-0.023420,-0.104613,0.551618,0.136151,0.995752,0.021935,-0.084005,0.030660,-0.094840,0.737375,0.082687,0.989051,-0.060475,0.132280,0.024955,0.066951,0.373386,0.093812,0.998658,0.024731,-0.042814,-0.015423,0.044592,0.559505,0.174184,0.999032,-0.003750,-0.041935,-0.012742,0.051817,0.748871,0.134837,0.993409,-0.052048,0.099517,-0.022925
-0.231861,-0.300213,-0.360306,0.483491,0.551653,0.538747,-0.414328,-0.086666,0.328445,-0.660334,0.994248,-0.034091,-0.087443,0.051598,-0.097997,0.616789,-0.642820,0.999178,0.026260,0.029088,0.010389,-0.101027,0.747847,-0.664512,0.997345,-0.027139,-0.065978,-0.014585,0.197491,0.360559,-0.660116,0.993248,0.062118,-0.095188,-0.023230,0.183828,0.648450,-0.682677,0.993055,-0.025847,0.114737,0.002834,0.181927,0.780201,-0.699826,0.999672,-0.011368,-0.021675,-0.007499,-0.105369,0.307112,0.030970,0.999184,-0.008134,-0.035586,-0.017311,-0.104951,0.528841,0.113531,0.996645,0.032108,-0.069765,0.028285,-0.096300,0.701925,0.050764,0.987380,-0.045073,0.150291,0.021464,0.065390,0.358533,0.076974,0.998460,0.011994,-0.051759,-0.015988,0.039008,0.534009,0.157866,0.998975,-0.012546,-0.035617,-0.024971,0.032142,0.712306,0.111655,0.994788,-0.036012,0.090205,-0.031024
-0.247070,-0.327932,-0.201605,0.493330,0.550628,0.538663,-0.404075,-0.077867,0.356950,-0.662908,0.994228,-0.035335,-0.083974,0.056658,-0.083807,0.654793,-0.647386,0.999367,0.018757,0.029375,0.007127,-0.087637,0.789347,-0.668552,0.996219,-0.027647,-0.081841,-0.009274,0.204328,0.396153,-0.659748,0.994718,0.079511,-0.061174,-0.021707,0.190362,0.693932,-0.670650,0.993287,-0.035855,0.109320,0.012018,0.187318,0.829749,-0.681225,0.999272,-0.005804,-0.037538,-0.003528,-0.111975,0.321462,0.030622,0.999731,-0.012845,-0.018061,-0.006807,-0.114586,0.550461,0.117753,0.994831,0.020808,-0.097304,0.020237,-0.108914,0.727111,0.049152,0.980725,-0.067078,0.181678,0.025937,0.060492,0.377795,0.108408,0.998931,0.015932,-0.034102,-0.026821,0.032963,0.551094,0.208054,0.997030,-0.013845,-0.075139,-0.009704,0.023808,0.736058,0.167457,0.994417,-0.053848,0.088830,-0.018548
